arm,kind,target,family,init,seed,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,training_projection_rmse,event_time,censored,diverged,wall_seconds,target_samples,kernel_pairs,sort_work,projection_dot_products,stored_scalars
paper-tau1,paper,PS2-correlated-rho085,correlated,far,4,0.0038462554833261775,0.0377497360365943,0.05289266817362455,nan,nan,nan,60,0,0,0.08356909998110496,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-correlated-rho085,correlated,far,4,0.005640535203358943,0.04725810824503582,0.06901074433252956,nan,nan,nan,40,0,0,0.08087340000201948,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-correlated-rho085,correlated,far,4,0.06318167779834238,0.18717296890342164,0.2537102858342764,nan,nan,0.0,40,0,0,0.04215490000206046,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,4,0.0032465346665829786,0.04708532018478809,0.07077456531112969,nan,nan,0.018719592573791258,20,0,0,0.14450210001086816,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,4,0.0031835511595043053,0.04742926368596876,0.07023290188969072,nan,nan,0.01912340800571398,20,0,0,0.26700780002283864,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-correlated-rho085,correlated,far,4,0.003163962876625681,0.04748717206933083,0.07013113328197013,nan,nan,0.02030143937559572,20,0,0,0.5079137000138871,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-correlated-rho085,correlated,far,4,0.003202687448773167,0.047273328661870104,0.07050522646177672,nan,nan,0.01991779359307315,20,0,0,0.33706249998067506,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-correlated-rho085,correlated,far,4,0.003179883160830954,0.047185620919522234,0.07026859971168527,nan,nan,0.01904198100368533,20,0,0,0.26556169998366386,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,concentrated,0,0.03993406008283529,0.1556532768668276,0.17960835067673023,nan,nan,nan,280,0,0,0.10225769999669865,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,concentrated,0,0.007121292478741825,0.052050278508294814,0.06833762926929723,nan,nan,nan,100,0,0,0.08409230000688694,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,concentrated,0,0.010944163554936992,0.06657934007931628,0.08829957325607814,nan,nan,nan,100,0,0,0.085776399995666,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,concentrated,0,0.01740624636376098,0.09012334300555117,0.12161697405051362,nan,nan,nan,80,0,0,0.08263220000662841,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,concentrated,0,0.025415222465474452,0.11168176964998891,0.14503006688068812,nan,nan,0.0,20,0,0,0.04307310000876896,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,0,0.00220152662898232,0.03386696401298055,0.042397419089271915,nan,nan,0.01772699255160448,20,0,0,0.14562799999839626,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,0,0.0020154242886600837,0.0328725407150076,0.039985036809566166,nan,nan,0.016332739744785735,20,0,0,0.26819129998330027,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,0,0.0019406779784365558,0.03263985784423473,0.03909456899858582,nan,nan,0.014520975670995338,20,0,0,0.5134068000188563,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,concentrated,0,0.0019956125062396968,0.03250518078161526,0.03890258983629075,nan,nan,0.015261277628036187,20,0,0,0.3390019999933429,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,concentrated,0,0.0020193410389717226,0.03278136427227029,0.03982829083850901,nan,nan,0.015400015954910928,20,0,0,0.26386390000698157,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,concentrated,1,0.032375267047979994,0.13640723154178386,0.1600857517188433,nan,nan,nan,280,0,0,0.12112880000495352,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,concentrated,1,0.007958020024119605,0.05803942628359018,0.07271906515092076,nan,nan,nan,100,0,0,0.08605159999569878,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,concentrated,1,0.011758065013287577,0.07216129622382407,0.09002963709591595,nan,nan,nan,100,0,0,0.08544589998200536,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,concentrated,1,0.017933137488104434,0.09252369998516338,0.11757854809199161,nan,nan,nan,80,0,0,0.08362679998390377,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,concentrated,1,0.019843680484685322,0.09765853622964378,0.12575240502948204,nan,nan,0.0,20,0,0,0.04029380000429228,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,1,0.00318366034170503,0.04022048254372397,0.05096385435188243,nan,nan,0.01767190058904719,20,0,0,0.1485982000012882,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,1,0.002924947851013382,0.03834435224365641,0.048240127560437676,nan,nan,0.016132836667049646,20,0,0,0.2689695000008214,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,1,0.0028670922169187207,0.038021308027216205,0.047556985383831865,nan,nan,0.017000376271003915,20,0,0,0.5065544999961276,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,concentrated,1,0.002932582230732006,0.038776673597548175,0.04816558290929223,nan,nan,0.01560652072052369,20,0,0,0.3389175000193063,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,concentrated,1,0.002993337566179477,0.03831703901888154,0.04860759157838122,nan,nan,0.016615170982542775,20,0,0,0.26542810001410544,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,concentrated,2,0.03835846623397954,0.1504450582624173,0.17432361900364413,nan,nan,nan,280,0,0,0.10140069999033585,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,concentrated,2,0.007059520116314388,0.05185713386149776,0.06698826858099861,nan,nan,nan,120,0,0,0.0852457000000868,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,concentrated,2,0.010842373313564302,0.06691771927953835,0.08597908276098169,nan,nan,nan,100,0,0,0.08576839999295771,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,concentrated,2,0.01659876878634936,0.0864019284255639,0.1150179170829109,nan,nan,nan,100,0,0,0.09195250002085231,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,concentrated,2,0.02351175085492807,0.10791693779301323,0.13845891252828765,nan,nan,0.0,20,0,0,0.041128500015474856,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,2,0.0023699801222980543,0.03464520434103294,0.04278930255376833,nan,nan,0.01457424375959961,20,0,0,0.14239379999344237,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,2,0.001979005968675507,0.03195810242250321,0.03846719611704747,nan,nan,0.01559817227806191,20,0,0,0.25932969999848865,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,2,0.0019527327242729875,0.03107341265442104,0.036922567316578225,nan,nan,0.013786130661876667,20,0,0,0.5077823000028729,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,concentrated,2,0.0020276024533678605,0.031691304795555555,0.038573275414818135,nan,nan,0.014729634827122138,20,0,0,0.33506640000268817,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,concentrated,2,0.002065603617659395,0.031715649151229874,0.03861831263348537,nan,nan,0.014942493605517632,20,0,0,0.2679753999982495,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,concentrated,3,0.03257483938510153,0.13424315434430625,0.15921793848412985,nan,nan,nan,280,0,0,0.10419829998863861,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,concentrated,3,0.006958154801900873,0.05137551404531358,0.06688071175533787,nan,nan,nan,100,0,0,0.08845700000529177,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,concentrated,3,0.010817336348033058,0.06631839585302013,0.08566179048849469,nan,nan,nan,100,0,0,0.0859399999899324,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,concentrated,3,0.016318552407223796,0.08436710320010252,0.1127227742891729,nan,nan,nan,80,0,0,0.08366689999820665,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,concentrated,3,0.016520838709377594,0.0862959018129248,0.11178430287277101,nan,nan,0.0,20,0,0,0.04251609998755157,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,3,0.0022938671031265123,0.033976967149893934,0.04187454488909322,nan,nan,0.015078849371002023,20,0,0,0.14256350000505336,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,3,0.0020163620461242093,0.03268002702426529,0.03955575416318155,nan,nan,0.016769886875658408,20,0,0,0.26140619997750036,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,3,0.0018702921856503796,0.030763021735157586,0.03669496400791294,nan,nan,0.015651190667015428,20,0,0,0.5107540999888442,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,concentrated,3,0.001960149447252313,0.03238115933613422,0.03871442717885446,nan,nan,0.01612494005431658,20,0,0,0.33100209999247454,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,concentrated,3,0.0019327312283101694,0.03180353125340541,0.03802469953565486,nan,nan,0.015629328362441165,20,0,0,0.2657414000132121,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,concentrated,4,0.04470853686858067,0.1605044944310282,0.18588042068240532,nan,nan,nan,300,0,0,0.10664689997793175,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,concentrated,4,0.0088073866959677,0.06288391169328444,0.07896521749993583,nan,nan,nan,120,0,0,0.08946479999576695,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,concentrated,4,0.011713477353538782,0.07316683691408818,0.09297536290447422,nan,nan,nan,100,0,0,0.08998219997738488,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,concentrated,4,0.01665394770006845,0.08965127216352958,0.1197529307025368,nan,nan,nan,100,0,0,0.08764559999690391,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,concentrated,4,0.025564216077789803,0.11243296505575609,0.14305144796396543,nan,nan,0.0,20,0,0,0.04126990001532249,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,4,0.004418576438783628,0.04678440487342269,0.058617525522129114,nan,nan,0.015570000139710617,20,0,0,0.14397900001495145,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,4,0.004249299364780246,0.046662495679005045,0.05742454546305798,nan,nan,0.01612343957363835,20,0,0,0.2656243999954313,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,concentrated,4,0.0041525843768535076,0.04574217735424629,0.056378648808653765,nan,nan,0.015998350093521383,20,0,0,0.508925400004955,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,concentrated,4,0.004276842428180494,0.04641995078672628,0.05705587780158683,nan,nan,0.015607017149110804,20,0,0,0.3327714999904856,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,concentrated,4,0.004318572855415592,0.047008288858701404,0.05779092967961872,nan,nan,0.015469836440874707,20,0,0,0.26391209999565035,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,far,0,4.178239267370626,1.8167415852123536,2.052463488534747,nan,nan,nan,300,1,0,0.10563500001444481,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,far,0,0.01066723768336475,0.07516215381691224,0.10229044847499762,nan,nan,nan,200,0,0,0.09362939998391084,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,far,0,0.010055628491931756,0.06322339626841444,0.08393905915325896,nan,nan,nan,80,0,0,0.08226819999981672,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,far,0,0.016389613449448337,0.08574983650347015,0.11561454549212344,nan,nan,nan,80,0,0,0.08294419999583624,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,far,0,0.023939436541154047,0.10715754173101211,0.13928020702910804,nan,nan,0.0,20,0,0,0.04259880000608973,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,far,0,0.0023968454268117334,0.03493674483222718,0.04285461946058205,nan,nan,0.017017137413034227,20,0,0,0.14289580000331625,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,far,0,0.002174640234208658,0.032946194884908124,0.039893137303391696,nan,nan,0.01596114076770652,20,0,0,0.26625369998509996,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,far,0,0.0020471140373792274,0.03200423226818228,0.03827448588643534,nan,nan,0.014413244609230437,20,0,0,0.51064610001049,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,far,0,0.0021538690118021453,0.03301924942912224,0.03968398600072839,nan,nan,0.015108751883341801,20,0,0,0.3321338999958243,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,far,0,0.002035775621731961,0.03251384141818134,0.03863346151063595,nan,nan,0.014257649398112112,20,0,0,0.26195539999753237,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,far,1,4.115120012197134,1.781060839879499,2.0167946141726616,nan,nan,nan,300,1,0,0.12402080002357252,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,far,1,0.008688090061748088,0.06206278712356727,0.10034521536995418,nan,nan,nan,180,0,0,0.0955307999975048,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,far,1,0.010689049653609395,0.06802780826842987,0.08613831339913332,nan,nan,nan,80,0,0,0.08539690001634881,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,far,1,0.016378316558414152,0.08712792875542956,0.11123180056522575,nan,nan,nan,80,0,0,0.08690990001196042,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,far,1,0.017420959016292592,0.09522537946565196,0.11950473486997922,nan,nan,0.0,20,0,0,0.04007029999047518,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,far,1,0.0031831490719165245,0.040434030006437,0.05098746757754161,nan,nan,0.017274523925760368,20,0,0,0.14383420001831837,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,far,1,0.002891494305071518,0.038583322615533135,0.047727737260217326,nan,nan,0.014737558738595518,20,0,0,0.25958920002449304,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,far,1,0.0028171615829797325,0.037728741192591626,0.046193504851967875,nan,nan,0.0153958367479281,20,0,0,0.5038227000040933,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,far,1,0.002905815700276815,0.038736520264772076,0.04803911425996794,nan,nan,0.015069337569425875,20,0,0,0.3323048000165727,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,far,1,0.0027941891003346875,0.038248239533547744,0.046910182217691124,nan,nan,0.01547960427963693,20,0,0,0.26633980000042357,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,far,2,4.165438543674542,1.8007724220749708,2.0359822993858128,nan,nan,nan,300,1,0,0.10140270000556484,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,far,2,0.011840572925071235,0.0753546858446365,0.09779966680072026,nan,nan,nan,200,0,0,0.09527729998808354,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,far,2,0.011923593041153646,0.0718554294091136,0.09052885054163817,nan,nan,nan,80,0,0,0.09068660001503304,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,far,2,0.018834117100520853,0.09438374023248258,0.12024448162591,nan,nan,nan,80,0,0,0.0847813000145834,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,far,2,0.02257311005586482,0.10501975587921446,0.1350489188273891,nan,nan,0.0,20,0,0,0.0398960999737028,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,far,2,0.004220047669223126,0.04531227281816639,0.0580047049222559,nan,nan,0.017102271623355963,20,0,0,0.1414492000185419,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,far,2,0.00396904310428714,0.0439141608376965,0.05606054209041794,nan,nan,0.017095599603273927,20,0,0,0.2643621999886818,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,far,2,0.0037795015377593,0.04346518389238068,0.054359111472815226,nan,nan,0.01658802274230304,20,0,0,0.5039700999914203,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,far,2,0.003964207778822226,0.043809648426625464,0.05602588226361143,nan,nan,0.01606532049585046,20,0,0,0.3369302999926731,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,far,2,0.003981298517624632,0.044158346067851684,0.05618430960050354,nan,nan,0.015608555992515054,20,0,0,0.2684931000112556,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,far,3,4.0728112076296314,1.7735968034269554,2.00887768147137,nan,nan,nan,300,1,0,0.10665480000898242,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,far,3,0.008141054116417301,0.0587921414481051,0.08317883660700842,nan,nan,nan,180,0,0,0.09239160001743585,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,far,3,0.009948371989669358,0.06225996718999137,0.079114832016132,nan,nan,nan,80,0,0,0.08108009997522458,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,far,3,0.015677971490547282,0.0801560434692326,0.10679156699207065,nan,nan,nan,80,0,0,0.083986100013135,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,far,3,0.017160512644107673,0.0920549167071844,0.11676749270289186,nan,nan,0.0,20,0,0,0.03955600000335835,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,far,3,0.0026190791771356636,0.03730661098025473,0.04558865708818273,nan,nan,0.01637117821104261,20,0,0,0.14395409999997355,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,far,3,0.0023364081662100578,0.035487562690878084,0.042154462955911264,nan,nan,0.015657742712317443,20,0,0,0.26493599999230355,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,far,3,0.0022496231722142213,0.03477199082918605,0.04100872408464677,nan,nan,0.015452632724569731,20,0,0,0.5053331000090111,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,far,3,0.0023901493463542867,0.0355992671600301,0.042178189262836494,nan,nan,0.01461345345734898,20,0,0,0.3340099999913946,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,far,3,0.002315404194249693,0.03541275092049625,0.042053256346880986,nan,nan,0.015078069233468928,20,0,0,0.26757440000073984,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-ring,ring,far,4,4.281621331362542,1.8165226388593558,2.060218376870095,nan,nan,nan,300,1,0,0.10437770001590252,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-ring,ring,far,4,0.010097868538315069,0.07060711121040042,0.09922196748054346,nan,nan,nan,180,0,0,0.08964479999849573,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-ring,ring,far,4,0.009742376768826055,0.06369644272046926,0.08165000650266835,nan,nan,nan,80,0,0,0.08343519998015836,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-ring,ring,far,4,0.015345601310400525,0.08246760780992213,0.11001702767232145,nan,nan,nan,80,0,0,0.08747650001896545,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-ring,ring,far,4,0.019604504171073067,0.09716308636801073,0.12365872446269445,nan,nan,0.0,20,0,0,0.045571900001959875,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-ring,ring,far,4,0.002508502958748826,0.03648586930835472,0.044808789078625566,nan,nan,0.01660144879236532,20,0,0,0.14379090000875294,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-ring,ring,far,4,0.00195143741010817,0.03217112670633166,0.03816050385533784,nan,nan,0.016606259771123375,20,0,0,0.267980600008741,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-ring,ring,far,4,0.0018038290384425615,0.030505578698164157,0.03603286442680187,nan,nan,0.015530184096872382,20,0,0,0.5251264999969862,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-ring,ring,far,4,0.0018729232843934795,0.031208336603610932,0.03734879587051321,nan,nan,0.016046331701197465,20,0,0,0.3692788000043947,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-ring,ring,far,4,0.001959921004478282,0.03216464557417655,0.03825989983948963,nan,nan,0.01676381665385643,20,0,0,0.2824996999988798,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,concentrated,0,0.014314903212733876,0.09235385636307464,0.12132074443928303,nan,nan,nan,240,0,0,0.11417620000429451,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,concentrated,0,0.005703336411883031,0.048238735741597594,0.06505259274614339,nan,nan,nan,120,0,0,0.08521390001988038,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,concentrated,0,0.007282461480377922,0.053824440145208804,0.07459542273533157,nan,nan,nan,100,0,0,0.08373520002351142,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,concentrated,0,0.009713098534348097,0.06316138820073479,0.08990864511210597,nan,nan,nan,80,0,0,0.08315180000499822,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,concentrated,0,0.008792942968053552,0.06397323771756609,0.08596480769030913,nan,nan,0.0,20,0,0,0.04140310001093894,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,0,0.003128780915060969,0.03991600766325538,0.0521882695276013,nan,nan,0.018092750339326197,20,0,0,0.1446072999970056,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,0,0.002527162671972727,0.03563114210763561,0.046674882140132136,nan,nan,0.0184571369978528,20,0,0,0.2726083000015933,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,0,0.002382976746796439,0.03461410783146855,0.04540526641106244,nan,nan,0.019943919728515214,20,0,0,0.511378999974113,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,concentrated,0,0.00259267753346637,0.03598891873869738,0.04733540482276762,nan,nan,0.018621409980965665,20,0,0,0.33890540001448244,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,concentrated,0,0.0025260539369348356,0.035291213044751316,0.04609196211691526,nan,nan,0.017916672074144727,20,0,0,0.2701758999901358,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,concentrated,1,0.011935745668208764,0.08501026946712775,0.10966335185754622,nan,nan,nan,220,0,0,0.09659950001514517,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,concentrated,1,0.00526105404902899,0.044597495531775735,0.05842746844538171,nan,nan,nan,120,0,0,0.08604269998613745,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,concentrated,1,0.0065994536659168546,0.050432262162991084,0.06852791649838415,nan,nan,nan,100,0,0,0.0893694999977015,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,concentrated,1,0.00874408212506994,0.060083000906848275,0.08559418749278591,nan,nan,nan,80,0,0,0.08454660000279546,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,concentrated,1,0.005480711176499065,0.05129917212472079,0.06556412705234561,nan,nan,0.0,20,0,0,0.04081249999580905,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,1,0.0028946538141507716,0.03840562235550476,0.05111342049208524,nan,nan,0.017616453185041087,20,0,0,0.15212650000466965,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,1,0.002490817791260369,0.036736307239858164,0.047714381987175834,nan,nan,0.017971692032591774,20,0,0,0.273376900004223,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,1,0.0022287814628034752,0.034580189316353344,0.044780452328675516,nan,nan,0.01981357916864272,20,0,0,0.5030311000009533,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,concentrated,1,0.002369964151993531,0.035942496574165726,0.04707543205517647,nan,nan,0.017799673639785712,20,0,0,0.3332953000208363,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,concentrated,1,0.0023974684724914486,0.03575036337722476,0.04662184450501524,nan,nan,0.01782850849687557,20,0,0,0.26552020001690835,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,concentrated,2,0.010887094959468158,0.07893070795216035,0.10654204685209917,nan,nan,nan,200,0,0,0.10308719999738969,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,concentrated,2,0.0069219945958758355,0.05359082278523632,0.07228073610616388,nan,nan,nan,100,0,0,0.08530259999679402,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,concentrated,2,0.008581276862961174,0.06066792864764964,0.08390086143185513,nan,nan,nan,80,0,0,0.08331339998403564,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,concentrated,2,0.011018911533514197,0.07095151970155561,0.10132363370862867,nan,nan,nan,80,0,0,0.08503600000403821,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,concentrated,2,0.005772871596125828,0.05268200023852167,0.06771939933174499,nan,nan,0.0,20,0,0,0.0408150999865029,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,2,0.0029681803914711757,0.03738762546518181,0.046619944096018474,nan,nan,0.016459368424273497,20,0,0,0.14584650000324473,19200,0,3686400.0,1075200,721
