arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0036203391191661494,0.06229903839477347,0.10326724844416778,1.0000000000000002,0.17281250000000004,0.06667968750000003,0.001969389126347698,0.04576036503669355,0.08940647753674341,1.0000000000000002,0.20992187500000004,0.07791015625000003,0.0022563655886541634,0.06510165203617115,0.11496160561982831,1.0000000000000002,0.18062500000000004,0.07644531250000003,-0.00028697646230646523,-0.019341286999477597,0.001363973530511986,-0.0028026136413976735,280,0,370,0,0.008333333333333333,0.0,0.0,0.0,0,0.05,0.008333333333333333,0.041666666666666664,0.0,0.003998491879638005,0.0057202312445599375,0.6052107855344185,0.915279726163227,0.10580536502784882,nan,-0.6374432500076936,1.0600732594695814,-7.485169719233242e-05,-2.0720490321661628e-05,"{""cap-rejected"": 5, ""inactive"": 114, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,2,0,64.0,0,0.0,20.73883059999207
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0036212484216023855,0.06230882281277365,0.10328342913557867,1.0000000000000002,0.17281250000000004,0.06667968750000003,0.001969389126347698,0.04576036503669355,0.08940647753674341,1.0000000000000002,0.20992187500000004,0.07791015625000003,0.0022563655886541634,0.06510165203617115,0.11496160561982831,1.0000000000000002,0.18062500000000004,0.07644531250000003,-0.00028697646230646523,-0.019341286999477597,0.001364882832948222,-0.0027928292233974986,280,0,370,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.10612419326426745,nan,-0.6374432500076936,1.0600732594695814,-7.485169719233242e-05,-2.0720490321661628e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,2,0,64.0,0,0.0,27.28560830000788
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0024510627718209443,0.04291297745773069,0.08683990824123312,1.0000000000000002,0.27925781250000004,0.09255859375000003,0.0019005451191188572,0.039788596094201,0.0778054020775396,1.0000000000000002,0.33003906250000004,0.11746093750000003,0.006445582486372614,0.0878073195305978,0.11155247079458377,1.0000000000000002,0.28902343750000004,0.10867187500000003,-0.004545037367253757,-0.0480187234363968,-0.00399451971455167,-0.044894342072867105,280,0,340,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,64.0,0,0.0,7.02174730002298
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0024517006852797785,0.04291669003767817,0.08684868665037593,1.0000000000000002,0.27925781250000004,0.09255859375000003,0.0019005451191188572,0.039788596094201,0.0778054020775396,1.0000000000000002,0.33003906250000004,0.11746093750000003,0.006445582486372614,0.0878073195305978,0.11155247079458377,1.0000000000000002,0.28902343750000004,0.10867187500000003,-0.004545037367253757,-0.0480187234363968,-0.003993881801092836,-0.04489062949291963,280,0,340,0,0.008333333333333333,0.0,0.0,0.0,0,0.025,0.008333333333333333,0.016666666666666666,0.0,0.0033442757378792506,0.004088374418611669,0.4264308486438615,0.6394426666559081,-0.07773294172503895,nan,-0.5969926997795985,1.0202169184376055,-0.00012294648476090766,-3.586281687222404e-05,"{""cap-rejected"": 2, ""inactive"": 117, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,64.0,0,0.0,13.972717000026023
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0024517006852797785,0.04291669003767817,0.08684868665037593,1.0000000000000002,0.27925781250000004,0.09255859375000003,0.0019005451191188572,0.039788596094201,0.0778054020775396,1.0000000000000002,0.33003906250000004,0.11746093750000003,0.006445582486372614,0.0878073195305978,0.11155247079458377,1.0000000000000002,0.28902343750000004,0.10867187500000003,-0.004545037367253757,-0.0480187234363968,-0.003993881801092836,-0.04489062949291963,280,0,340,0,0.008333333333333333,0.0,0.0,0.0,0,0.05,0.008333333333333333,0.041666666666666664,0.0,0.0029921123511553235,0.004715627599290357,0.41352192331457877,0.7039370234696913,-0.07773294172503895,nan,-0.5969926997795985,1.0202169184376055,-0.00012294648476090766,-3.586281687222404e-05,"{""cap-rejected"": 5, ""inactive"": 114, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,64.0,0,0.0,20.759757100022398
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0024510627718209443,0.04291297745773069,0.08683990824123312,1.0000000000000002,0.27925781250000004,0.09255859375000003,0.0019005451191188572,0.039788596094201,0.0778054020775396,1.0000000000000002,0.33003906250000004,0.11746093750000003,0.006445582486372614,0.0878073195305978,0.11155247079458377,1.0000000000000002,0.28902343750000004,0.10867187500000003,-0.004545037367253757,-0.0480187234363968,-0.00399451971455167,-0.044894342072867105,280,0,340,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.004274399088794774,0.004274399088794774,0.4264308486438615,0.4264308486438615,-0.07042494174056818,nan,-0.5996897987171135,1.0204859238139625,-0.00012294648476090766,-3.580145934853553e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,64.0,0,0.0,27.626564900012454
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.001909300609511555,0.04587828819167852,0.08734837363446268,1.0000000000000002,0.33785156250000004,0.11257812500000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.0,0.0,-0.00041324582456492287,0.00013648076803905035,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,1,0,64.0,0,0.0,7.012771400011843
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.001908957333451089,0.045875475136163094,0.08735038631871236,1.0000000000000002,0.33785156250000004,0.11257812500000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.0,0.0,-0.0004135891006253889,0.00013366771252362047,280,0,280,0,0.008333333333333333,0.0,0.0,0.0,0,0.03333333333333333,0.008333333333333333,0.025,0.0,0.0008804128849864649,0.002041467501545237,0.35820398188391406,0.44027234653206276,0.17457181153394108,nan,-0.7058298135204611,1.0434557120804693,-0.00017778775084395247,-4.332736483252334e-05,"{""cap-rejected"": 3, ""inactive"": 116, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,1,0,64.0,0,0.0,13.908310500002699
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.001908957333451089,0.045875475136163094,0.08735038631871236,1.0000000000000002,0.33785156250000004,0.11257812500000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.0,0.0,-0.0004135891006253889,0.00013366771252362047,280,0,280,0,0.008333333333333333,0.0,0.0,0.0,0,0.03333333333333333,0.008333333333333333,0.025,0.0,0.0008804128849864649,0.002041467501545237,0.35820398188391406,0.44027234653206276,0.17457181153394108,nan,-0.7058298135204611,1.0434557120804693,-0.00017778775084395247,-4.332736483252334e-05,"{""cap-rejected"": 3, ""inactive"": 116, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,1,0,64.0,0,0.0,20.67250030001742
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.001909300609511555,0.04587828819167852,0.08734837363446268,1.0000000000000002,0.33785156250000004,0.11257812500000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.002322546434076478,0.04574180742363947,0.09999996153980538,1.0000000000000002,0.23335937500000004,0.06619140625000003,0.0,0.0,-0.00041324582456492287,0.00013648076803905035,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.1734443240955798,nan,-0.7059361331083722,1.0434867535481622,-0.0001777765940468643,-4.3329508375413785e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,1,0,64.0,0,0.0,27.411764800024685
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.003942310304275276,0.03690012539067495,0.07561295312223015,1.0000000000000002,0.34175781250000004,0.13113281250000003,0.004415884177896734,0.05204084683740115,0.09960920141655016,1.0000000000000002,0.27046875000000004,0.09654296874999999,0.013733508601616595,0.11571819842110923,0.1631896961783986,1.0000000000000002,0.19234375000000004,0.09166015624999999,-0.009317624423719861,-0.06367735158370808,-0.00979119829734132,-0.07881807303043428,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,2,0,64.0,0,0.0,7.0106421999807935
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.003948285814405539,0.03691268593282518,0.07564143894030943,1.0000000000000002,0.34175781250000004,0.13064453125000003,0.004415884177896734,0.05204084683740115,0.09960920141655016,1.0000000000000002,0.27046875000000004,0.09654296874999999,0.013733508601616595,0.11571819842110923,0.1631896961783986,1.0000000000000002,0.19234375000000004,0.09166015624999999,-0.009317624423719861,-0.06367735158370808,-0.009785222787211056,-0.07880551248828405,280,0,350,0,0.008333333333333333,0.0,0.0,0.0,0,0.016666666666666666,0.008333333333333333,0.008333333333333333,0.0,0.003612085757693978,0.006079342533076774,0.439337524062162,0.6181566339017045,0.28414266560664103,nan,-0.6944934656027657,1.061148360027373,-0.00015828520825226535,-3.3969283492430045e-05,"{""cap-rejected"": 1, ""inactive"": 118, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,2,0,64.0,0,0.0,14.05344449999393
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.003948285814405539,0.03691268593282518,0.07564143894030943,1.0000000000000002,0.34175781250000004,0.13064453125000003,0.004415884177896734,0.05204084683740115,0.09960920141655016,1.0000000000000002,0.27046875000000004,0.09654296874999999,0.013733508601616595,0.11571819842110923,0.1631896961783986,1.0000000000000002,0.19234375000000004,0.09166015624999999,-0.009317624423719861,-0.06367735158370808,-0.009785222787211056,-0.07880551248828405,280,0,350,0,0.008333333333333333,0.0,0.0,0.0,0,0.03333333333333333,0.008333333333333333,0.025,0.0,0.006710185288333007,0.007306986253425644,0.7206945515599588,0.8989380175273115,0.28414266560664103,nan,-0.6944934656027657,1.061148360027373,-0.00015828520825226535,-3.3969283492430045e-05,"{""cap-rejected"": 3, ""inactive"": 116, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,2,0,64.0,0,0.0,20.938993499992648
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.003942310304275276,0.03690012539067495,0.07561295312223015,1.0000000000000002,0.34175781250000004,0.13113281250000003,0.004415884177896734,0.05204084683740115,0.09960920141655016,1.0000000000000002,0.27046875000000004,0.09654296874999999,0.013733508601616595,0.11571819842110923,0.1631896961783986,1.0000000000000002,0.19234375000000004,0.09166015624999999,-0.009317624423719861,-0.06367735158370808,-0.00979119829734132,-0.07881807303043428,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.28414266560664103,nan,-0.6944934656027657,1.061088046579147,-0.00015818919264619965,-3.4194602382783125e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,2,0,64.0,0,0.0,27.584147199988365
