arm,kind,rho,local_kind,metric,quantile_weight,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,median_correction_metric_norm,p90_correction_metric_norm,median_gradient_cosine,median_proposal_cosine,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.010349332828136326,0.13163454859287185,0.15542686017591828,1.0,0.05477627840909091,0.007723721590909088,0.012000791387999588,0.13196368187193278,0.15799448222054077,1.0,0.04696377840909091,0.008700284090909088,0.012000791387999588,0.13196368187193278,0.15799448222054077,1.0,0.04696377840909091,0.008700284090909088,0.0,0.0,-0.0016514585598632614,-0.0003291332790609225,280,0,280,0,0.9166666666666666,0.0,0.275,0.0,0,0.006963739238060707,0.030396315965442698,0.8597758839415723,0.5923165308369482,-0.001309122673112981,-0.00013659794575118854,"{""local"": 2, ""none"": 10, ""quantile"": 103, ""quantile+local"": 5}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,5.15625,10,587.9837074890261,32.54947580001317
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.009272025385896221,0.12868521640431957,0.15071267959458656,1.0,0.05069247159090909,0.010165127840909088,0.009280812998541776,0.12594343278655096,0.15089985111966886,1.0,0.057883522727272735,0.009366122159090912,0.012000791387999588,0.13196368187193278,0.15799448222054077,1.0,0.04696377840909091,0.008700284090909088,-0.002719978389457811,-0.006020249085381818,-0.0027287660021033666,-0.0032784654676132063,280,0,330,0,0.4916666666666667,0.0,0.25833333333333336,0.0,0,0.0,0.018841315399841893,0.8922464346420322,0.5634296160477805,-0.0013853415313008098,-0.0006725262413266836,"{""local"": 6, ""none"": 61, ""quantile"": 47, ""quantile+local"": 6}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,5.15625,10,587.9837074890261,37.95740080001997
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.007119705724281111,0.12972731395372555,0.15238691747005617,1.0,0.06161221590909091,0.014559659090909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.0,0.0,0.0001617983280959301,0.0016273609467569727,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0007165096852307178,0.001156105920456883,0.8639056067127018,0.48884452236835346,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,16.41329660001793
lbqcd,paper,0.0,paper,adam,0.0,0.007029975501374963,0.12977957625830683,0.1519030238214532,1.0,0.05655184659090909,0.011629971590909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.0,0.0,7.206810518978202e-05,0.001679623251338247,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,6.056805000000168
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.007645111330321974,0.13738071895675508,0.16582232170217823,1.0,0.05362215909090909,0.011807528409090912,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.0,0.0,0.000687203934136793,0.009280765949786496,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,11.262120400002459
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0068325258096333386,0.12901429196521622,0.15160210793865958,1.0,0.052024147727272735,0.012118252840909088,0.0068325258096333386,0.12901429196521622,0.15160210793865958,1.0,0.052024147727272735,0.012118252840909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,-0.00012538158655184262,0.0009143389582476347,-0.00012538158655184262,0.0009143389582476347,280,0,400,0,0.5666666666666667,0.0,0.26666666666666666,0.0,0,0.0007478270732379048,0.007437541086335189,0.8634250396852786,0.4776502976346795,-0.0005989393790325622,-7.298396743248753e-05,"{""local"": 4, ""none"": 52, ""quantile"": 61, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,21.86164140002802
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.006744671868433194,0.1282419962091228,0.15190430275412803,1.0,0.04696377840909091,0.008877840909090912,0.006787016574431259,0.12916281116296666,0.1528013766511441,1.0,0.048117897727272735,0.009366122159090912,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,-0.00017089082175392178,0.0010628581559980754,-0.00021323552775198706,0.0001420432021542184,280,0,390,0,0.7666666666666666,0.0,0.25833333333333336,0.0,0,0.0025744479567435747,0.014911798126677452,0.8673455958788643,0.5547746567294347,-0.000931734988984513,-9.681009127900718e-05,"{""local"": 3, ""none"": 28, ""quantile"": 86, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,27.278502000001026
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.006705231694983382,0.12860326034852484,0.15180438432513255,1.0,0.045188210227272735,0.009366122159090912,0.006771000006100092,0.12754384611219705,0.15040818314595863,1.0,0.04403409090909091,0.010653409090909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,-0.00018690739008508928,-0.0005561068947715353,-0.00025267570120179883,0.0005033073415562639,280,0,290,0,0.8916666666666666,0.0,0.25,0.0,0,0.007402206200712962,0.02873753675704879,0.8558911476766964,0.5483253774064563,-0.0018280451890067618,-0.00014866125599704514,"{""local"": 2, ""none"": 13, ""quantile"": 105}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,32.51597760000732
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.008311546215284515,0.14410395626514425,0.17596957782990433,1.0,0.07821377840909091,0.01669034090909091,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.006957907396185181,0.12809995300696858,0.14995120168657652,1.0,0.055930397727272735,0.012118252840909088,0.0,0.0,0.0013536388190993343,0.016004003258175664,280,0,280,0,0.575,0.0,0.25833333333333336,0.0,0,0.002100534213049803,0.01686785807460343,0.8495267972053782,0.5145577701874275,-0.001453595471697495,-0.000820025492808772,"{""local"": 6, ""none"": 51, ""quantile"": 57, ""quantile+local"": 6}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,1,1,5.21875,10,601.5131288106807,37.9252519000147
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.008140062786676339,0.13322178027713044,0.15859625914887338,1.0,0.09579190340909091,0.02432528409090909,0.010974556751900177,0.13505595828210273,0.1577951969827288,1.0,0.06862571022727273,0.015225497159090912,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.001082561069909893,0.0033486848171294104,-0.0017519328953139457,0.0015145068121571181,280,0,340,0,0.0,0.0,0.0,0.0,0,0.0004891850658258456,0.001058082893023468,0.8925647798383263,0.6004730390757633,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,16.223006399988662
lbqcd,paper,0.0,paper,adam,0.0,0.008057043883374693,0.13438223708289548,0.15943043236275511,1.0,0.09969815340909091,0.02432528409090909,0.010936339597198863,0.13480234977822927,0.15762166840534197,1.0,0.06942471590909091,0.014737215909090912,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.0010443439152085787,0.003095076313255951,-0.0018349517986155917,0.0026749636179221603,280,0,340,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,5.987205999990692
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.00809243154839967,0.13426888856620645,0.16125335648443617,1.0,0.10555752840909091,0.02676669034090909,0.011856462410689605,0.1369802276927475,0.16095704811292094,1.0,0.06471946022727273,0.014559659090909088,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.001964466728699321,0.005272954227774185,-0.0017995641335906143,0.0025616151012331223,280,0,340,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,11.087366699997801
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.008233429738704334,0.1334454222759208,0.15811222072307107,1.0,0.09774502840909091,0.02334872159090909,0.010894873647190995,0.13448531256344753,0.15641203447407243,1.0,0.06844815340909091,0.015225497159090912,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.0010028779652007103,0.002778039098474211,-0.00165856594328595,0.0017381488109474708,280,0,340,0,0.5083333333333333,0.0,0.225,0.0,0,0.00018068544760028332,0.006016080039088826,0.89984011052255,0.4745455642710099,-0.0004534891825944653,-5.006440284300627e-05,"{""local"": 6, ""none"": 59, ""quantile"": 55}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,21.732385499984957
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.008293989394200896,0.13289883631359353,0.1572329061880145,1.0,0.09774502840909091,0.02286044034090909,0.010777506032503492,0.13327508436131197,0.15512318005170805,1.0,0.06551846590909091,0.013760653409090912,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.0008855103505132078,0.001567810896338645,-0.0015980062877893886,0.001191562848620209,280,0,340,0,0.6666666666666667,0.0,0.225,0.0,0,0.0016925202335948992,0.009915709278885005,0.8931360295679008,0.4878244727342563,-0.0006256133781582317,-7.410252493809006e-05,"{""local"": 3, ""none"": 40, ""quantile"": 74, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,27.12678799999412
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.008464525128460298,0.13188377555186354,0.15665835929057328,1.0,0.09676846590909091,0.02188387784090909,0.011245005460813307,0.13533407964085503,0.1572322393729567,1.0,0.05965909090909091,0.013272372159090912,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.0013530097788230222,0.0036268061758817083,-0.0014274705535299859,0.0001765020868902123,280,0,370,0,0.9,0.0,0.23333333333333334,0.0,0,0.005614992275872008,0.023092378739476633,0.8988509449513411,0.48279332010914633,-0.0011168857874024269,-0.00011791388168411407,"{""local"": 3, ""none"": 12, ""quantile"": 104, ""quantile+local"": 1}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,32.40998659998877
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.007583025950478106,0.12404409259408734,0.1467842901384745,1.0,0.053977272727272735,0.01846590909090909,0.011422684917813175,0.13620501500413928,0.1612011987934171,1.0,0.06960227272727273,0.013583096590909088,0.009891995681990284,0.13170727346497332,0.15481073947823767,1.0,0.06862571022727273,0.015536221590909088,0.0015306892358228907,0.004497741539165961,-0.002308969731512178,-0.00766318087088598,280,0,350,0,0.44166666666666665,0.0,0.20833333333333334,0.0,0,0.0,0.011637760958528852,0.8901984266418952,0.573902781002092,-0.0012078366293976194,-0.0006522670279636624,"{""local"": 11, ""none"": 67, ""quantile"": 42}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,2,1,5.46875,10,574.3061233846315,37.83073049999075
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.011478405994204799,0.16760806512167448,0.2083841580581582,1.0,0.09676846590909091,0.014737215909090912,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.0,0.0,0.001502044298805405,0.0043881795093405895,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0006220097096366022,0.001974469838435747,0.8703387336371653,0.3298787585656366,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,15.850740299996687
lbqcd,paper,0.0,paper,adam,0.0,0.011377525343921668,0.16714723411935872,0.20758548031772833,1.0,0.09383877840909091,0.014737215909090912,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.0,0.0,0.0014011636485222745,0.003927348507024836,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,5.756377700017765
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.020915646306718827,0.24708221143596043,0.29190260660021194,1.0,0.10866477272727273,0.03702059659090909,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.0,0.0,0.010939284611319433,0.08386232582362654,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,10.818318000005092
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.01200014781262393,0.17814025016618823,0.21864970572529596,1.0,0.08895596590909091,0.013760653409090912,0.00975681821808383,0.16338447344545431,0.200005972886223,1.0,0.08522727272727273,0.01864346590909091,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,-0.00021954347731556467,0.00016458783312042757,0.0020237861172245353,0.014920364553854343,280,0,340,0,0.6416666666666666,0.0,0.25833333333333336,0.0,0,0.0017924181647546804,0.010150173396324451,0.8710645206906407,0.3157552134291493,-0.0012661263580635688,-0.00011050817772005534,"{""local"": 7, ""none"": 43, ""quantile"": 65, ""quantile+local"": 5}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,21.20462740000221
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.01231109475973824,0.18417335617278757,0.22356719601343608,1.0,0.08309659090909091,0.014559659090909088,0.010268942901683786,0.17017474026388918,0.20714546955507004,1.0,0.08913352272727273,0.02059659090909091,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.00029258120628439244,0.006954854651555292,0.0023347330643388453,0.020953470560453685,280,0,340,0,0.8333333333333334,0.0,0.25833333333333336,0.0,0,0.00455226649174911,0.020214081036550577,0.8732609588610745,0.3558436271431157,-0.002116252655767214,-0.00019368283229537995,"{""local"": 4, ""none"": 20, ""quantile"": 90, ""quantile+local"": 6}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,26.620023800001945
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.01296000137168285,0.19492652399368196,0.2352645397714235,1.0,0.09090909090909091,0.01797762784090909,0.0110568494513128,0.17919111234862017,0.21780006669016513,1.0,0.10848721590909091,0.02237215909090909,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.0010804877559134063,0.015971226736286287,0.002983639676283456,0.03170663838134807,280,0,360,0,0.925,0.0,0.25833333333333336,0.0,0,0.011415784627095152,0.04173410996434057,0.858263137467969,0.48311709990491686,-0.004241943063532207,-0.0003852442301374606,"{""local"": 1, ""none"": 9, ""quantile"": 107, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,31.81183500000043
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.009942298912319458,0.15662692664362587,0.19236465459919488,1.0,0.09055397727272727,0.01962002840909091,0.012150618059763918,0.18724430258239735,0.22570870289736333,1.0,0.10964133522727273,0.015536221590909088,0.009976361695399394,0.1632198856123339,0.1981871891735488,1.0,0.09694602272727273,0.02139559659090909,0.002174256364364524,0.024024416970063467,-3.40627830799356e-05,-0.006592958968708013,280,0,310,0,0.5083333333333333,0.0,0.275,0.0,0,0.00028895470346660746,0.027468062142788328,0.8609745655237668,0.3379811394156136,-0.003127925865871242,-0.0015503001761829121,"{""local"": 6, ""none"": 59, ""quantile"": 52, ""quantile+local"": 3}",400.0,9080.0,581120.0,294400.0,975360.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,5.09375,10,622.0870026059956,37.28589369999827
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.021687517782163823,0.14769260044808663,0.18259864389760383,1.0,0.08132102272727273,0.03018465909090909,0.0314230310821455,0.17430340671441377,0.2170917385983505,1.0,0.08345170454545456,0.03262606534090909,0.03509131132991605,0.18882135791638702,0.23419386276048965,1.0,0.06196732954545456,0.02823153409090909,-0.00366828024777055,-0.014517951201973245,-0.01340379354775223,-0.041128757468300386,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0007118303946569225,0.0014556142613025996,0.8557108650441412,0.4737591369623529,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,1,1,5.3125,10,627.1629126716317,16.206834499986144
