arm,target,family,dimension,instance,initialization,learning_rate,conditioned_direction_count,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,model_parameters,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-kll-hybrid,NCT-d8-nonlinear-i1,nonlinear,8,1,concentrated,0.016,64,9.277535273667544,0.013249834455483445,0.0686677669256143,0.09875518139190884,0.957703173160553,3.6894726115034833,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.5280272000018158,5256,0.25,0.25,4.1107505299197555,0.31959318444132806
paper-neural,NCT-d8-nonlinear-i1,nonlinear,8,1,broad,0.016,64,9.277535273667544,0.07646346233334889,0.19075648019949093,0.401339572423766,0.7737206816673279,3.978971375539824,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37397799999598647,5256,,,,
minibatch-sw,NCT-d8-nonlinear-i1,nonlinear,8,1,broad,0.016,64,9.277535273667544,0.04311163620585301,0.13507493493650236,0.2375701384215512,0.8330185413360596,3.234150108248006,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5212209000019357,5256,,,,
kll-small-rsr,NCT-d8-nonlinear-i1,nonlinear,8,1,broad,0.016,64,9.277535273667544,0.06429234335445866,0.15810780068628205,0.2417366564815666,0.8859543204307556,3.2061171620286872,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.2580104999942705,5256,,,,
cta-exact-hybrid,NCT-d8-nonlinear-i1,nonlinear,8,1,broad,0.016,64,9.277535273667544,0.013945554092187784,0.07733961177889391,0.11224325382056823,0.9902633428573608,3.6358553136733684,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,0,0,0.4774002999984077,5256,0.25,0.25,3.3958454329924925,0.3019117917865515
cta-kll-hybrid,NCT-d8-nonlinear-i1,nonlinear,8,1,broad,0.016,64,9.277535273667544,0.011556439196081847,0.07227395844879092,0.10533799501428061,1.0000523328781128,3.540815810612304,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.5581302999999025,5256,0.25,0.25,3.505902708295166,0.3091829989105463
paper-neural,NCT-d8-nonlinear-i2,nonlinear,8,2,concentrated,0.016,64,8.034994498631091,0.054345325737220396,0.15515583758884519,0.33144726424342397,0.7877031564712524,4.218511147306485,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.4138234999991255,5256,,,,
minibatch-sw,NCT-d8-nonlinear-i2,nonlinear,8,2,concentrated,0.016,64,8.034994498631091,0.09433928797759927,0.18181127243285067,0.24077526368485547,0.9026302695274353,3.74497342888239,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.6356424999976298,5256,,,,
kll-small-rsr,NCT-d8-nonlinear-i2,nonlinear,8,2,concentrated,0.016,64,8.034994498631091,0.055847795348597185,0.1426994099064616,0.1893197427984751,0.938225269317627,3.076764357806703,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.28595040000072913,5256,,,,
cta-exact-hybrid,NCT-d8-nonlinear-i2,nonlinear,8,2,concentrated,0.016,64,8.034994498631091,0.022021431629184907,0.08292828392345808,0.11034871270467951,1.0128898620605469,4.054112961474498,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,0,0,0.5696404000045732,5256,0.25,0.25,3.7873222544849967,0.2934522729367018
cta-kll-hybrid,NCT-d8-nonlinear-i2,nonlinear,8,2,concentrated,0.016,64,8.034994498631091,0.02293776120892188,0.08284706792439728,0.10948453622650797,1.0142580270767212,3.9480187086999154,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.5407009999980801,5256,0.25,0.25,3.8969158083501156,0.3027569122612476
paper-neural,NCT-d8-nonlinear-i2,nonlinear,8,2,broad,0.016,64,8.034994498631091,0.10858818522159597,0.21436075897835652,0.437442319762396,0.6782429218292236,4.087868535703298,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.36016060000110883,5256,,,,
